"rank","item","obs","au","np"
"1","1","-0","0.542","0.246"
"2","2","1.7","0.418","0.461"
"3","3","0","0.523","0.299"
"4","4","1.7","0.415","0.462"
"5","5","1.7","0.417","0.461"
