"rank","item","obs","au","np"
"1","1","-0","0.551","0.249"
"2","2","1.7","0.395","0.459"
"3","3","0","0.54","0.298"
"4","4","1.7","0.396","0.459"
"5","5","1.7","0.395","0.459"
