"rank","item","obs","au","np"
"1","1","-0","0.554","0.251"
"2","2","1.7","0.402","0.457"
"3","3","0","0.527","0.297"
"4","4","1.7","0.402","0.457"
"5","5","1.7","0.401","0.458"
