"rank","item","obs","au","np"
"1","1","-0","0.54","0.25"
"2","2","1.7","0.42","0.457"
"3","3","0","0.519","0.299"
"4","4","1.7","0.422","0.457"
"5","5","1.7","0.423","0.457"
