"rank","item","obs","au","np"
"1","1","-0","0.55","0.25"
"2","2","1.7","0.421","0.459"
"3","3","0","0.508","0.297"
"4","4","1.7","0.422","0.459"
"5","5","1.7","0.424","0.458"
