"rank","item","obs","au","np"
"1","1","-0","0.523","0.249"
"2","2","1.7","0.431","0.461"
"3","3","0","0.523","0.297"
"4","4","1.7","0.429","0.461"
"5","5","1.7","0.431","0.46"
