"rank","item","obs","au","np"
"1","1","-0","0.685","0.5"
"2","2","1.7","0.422","0.125"
"3","3","0","0.512","0.296"
"4","4","1.7","0.428","0.46"
"5","5","1.7","0.427","0.46"
