"rank","item","obs","au","np"
"1","1","-0","0.675","0.507"
"2","2","1.7","0.437","0.46"
"3","3","0","0.528","0.297"
"4","4","1.7","0.437","0.46"
"5","5","1.7","0.438","0.46"
