"rank","item","obs","au","np"
"1","1","-0","0.542","0.252"
"2","2","1.7","0.407","0.458"
"3","3","0","0.533","0.296"
"4","4","1.7","0.406","0.458"
"5","5","1.7","0.405","0.459"
