"rank","item","obs","au","np"
"1","1","-0","0.537","0.247"
"2","2","1.7","0.425","0.461"
"3","3","0","0.517","0.298"
"4","4","1.7","0.424","0.461"
"5","5","1.7","0.425","0.461"
