"rank","item","obs","au","np"
"1","1","-0","0.531","0.247"
"2","2","1.7","0.418","0.463"
"3","3","0","0.531","0.296"
"4","4","1.7","0.417","0.463"
"5","5","1.7","0.418","0.463"
