"rank","item","obs","au","np"
"1","1","-0","0.541","0.251"
"2","2","1.7","0.397","0.459"
"3","3","0","0.544","0.296"
"4","4","1.7","0.398","0.459"
"5","5","1.7","0.397","0.459"
