"rank","item","obs","au","np"
"1","1","-0","0.535","0.25"
"2","2","1.7","0.423","0.46"
"3","3","0","0.523","0.296"
"4","4","1.7","0.423","0.46"
"5","5","1.7","0.422","0.46"
