"rank","item","obs","au","np"
"1","1","-0","0.546","0.25"
"2","2","1.7","0.427","0.461"
"3","3","0","0.508","0.295"
"4","4","1.7","0.424","0.461"
"5","5","1.7","0.426","0.461"
