"rank","item","obs","au","np"
"1","1","-0","0.546","0.249"
"2","2","1.7","0.41","0.459"
"3","3","0","0.525","0.299"
"4","4","1.7","0.413","0.458"
"5","5","1.7","0.412","0.458"
