"rank","item","obs","au","np"
"1","1","-0","0.548","0.25"
"2","2","1.7","0.416","0.461"
"3","3","0","0.515","0.296"
"4","4","1.7","0.416","0.461"
"5","5","1.7","0.417","0.461"
