"rank","item","obs","au","np"
"1","1","-0","0.538","0.25"
"2","2","1.7","0.416","0.46"
"3","3","0","0.525","0.297"
"4","4","1.7","0.417","0.459"
"5","5","1.7","0.418","0.459"
