"rank","item","obs","au","np"
"1","1","-12.3","0.821","0.653"
"2","2","12.3","0.214","0.127"
"3","3","16.4","0.256","0.222"
"4","4","272.4","0.0004","9E-07"
"5","5","267.7","2E-06","5E-07"
"6","6","352.6","2E-06","4E-06"
"7","7","198.3","5E-40","1E-14"
"8","8","182.5","3E-13","9E-09"
"9","9","132.1","1E-06","2E-06"
