"rank","item","obs","au","np"
"1","1","-12.3","0.801","0.654"
"2","2","12.3","0.224","0.124"
"3","3","16.4","0.277","0.224"
"4","4","272.4","0.001","4E-05"
"5","5","267.7","2E-25","2E-14"
"6","6","352.6","0.001","0.0002"
"7","7","198.3","0.0002","5E-06"
"8","8","182.5","6E-07","2E-06"
"9","9","132.1","5E-10","5E-07"
