"rank","item","obs","au","np"
"1","1","-12.3","0.8","0.653"
"2","2","12.3","0.216","0.125"
"3","3","16.4","0.285","0.224"
"4","4","272.4","1E-30","9E-14"
"5","5","267.7","0","3E-18"
"6","6","352.6","2E-05","2E-05"
"7","7","198.3","0","5E-22"
"8","8","182.5","0.0001","5E-05"
"9","9","132.1","2E-06","3E-06"
