"rank","item","obs","au","np"
"1","1","-12.3","0.809","0.651"
"2","2","12.3","0.227","0.127"
"3","3","16.4","0.264","0.224"
"4","4","272.4","0.0001","2E-05"
"5","5","267.7","6E-38","6E-15"
"6","6","352.6","0","2E-16"
"7","7","198.3","2E-08","8E-08"
"8","8","182.5","1E-07","3E-07"
"9","9","132.1","4E-05","8E-06"
