"rank","item","obs","au","np"
"1","1","-12.3","0.798","0.654"
"2","2","12.3","0.221","0.125"
"3","3","16.4","0.284","0.223"
"4","4","272.4","0","5E-16"
"5","5","267.7","0","2E-28"
"6","6","352.6","1E-26","4E-13"
"7","7","198.3","0.0002","2E-05"
"8","8","182.5","6E-05","2E-06"
"9","9","132.1","2E-05","1E-05"
