"rank","item","obs","au","np"
"1","1","-12.3","0.8","0.652"
"2","2","12.3","0.232","0.125"
"3","3","16.4","0.272","0.226"
"4","4","272.4","0","3E-17"
"5","5","267.7","0","1E-16"
"6","6","352.6","0","6E-20"
"7","7","198.3","0","7E-19"
"8","8","182.5","0","2E-20"
"9","9","132.1","1E-05","1E-05"
