"rank","item","obs","au","np"
"1","1","-12.3","0.819","0.653"
"2","2","12.3","0.214","0.124"
"3","3","16.4","0.258","0.226"
"4","4","272.4","9E-05","2E-06"
"5","5","267.7","0","2E-19"
"6","6","352.6","0","2E-24"
"7","7","198.3","2E-35","2E-14"
"8","8","182.5","2E-05","7E-06"
"9","9","132.1","0.0004","2E-05"
