"rank","item","obs","au","np"
"1","1","-12.3","0.805","0.651"
"2","2","12.3","0.218","0.125"
"3","3","16.4","0.276","0.226"
"4","4","272.4","0","2E-26"
"5","5","267.7","1E-07","2E-07"
"6","6","352.6","0.0003","0.0002"
"7","7","198.3","8E-09","2E-07"
"8","8","182.5","0","8E-29"
"9","9","132.1","0.001","7E-05"
