"rank","item","obs","au","np"
"1","1","-12.3","0.803","0.651"
"2","2","12.3","0.239","0.126"
"3","3","16.4","0.263","0.225"
"4","4","272.4","9E-07","6E-07"
"5","5","267.7","0","5E-18"
"6","6","352.6","5E-09","4E-08"
"7","7","198.3","8E-05","2E-05"
"8","8","182.5","2E-05","2E-06"
"9","9","132.1","1E-06","4E-06"
