"rank","item","obs","au","np"
"1","1","-12.3","0.802","0.652"
"2","2","12.3","0.234","0.126"
"3","3","16.4","0.268","0.224"
"4","4","272.4","0","1E-18"
"5","5","267.7","2E-09","2E-07"
"6","6","352.6","0","4E-22"
"7","7","198.3","7E-05","5E-06"
"8","8","182.5","9E-05","8E-06"
"9","9","132.1","2E-07","4E-06"
