"rank","item","obs","au","np"
"1","1","-12.3","0.8","0.652"
"2","2","12.3","0.227","0.126"
"3","3","16.4","0.277","0.225"
"4","4","272.4","0","1E-19"
"5","5","267.7","0","2E-20"
"6","6","352.6","9E-05","7E-05"
"7","7","198.3","2E-05","8E-06"
"8","8","182.5","1E-06","2E-06"
"9","9","132.1","7E-08","2E-06"
