"rank","item","obs","au","np"
"1","1","-12.3","0.806","0.652"
"2","2","12.3","0.229","0.127"
"3","3","16.4","0.268","0.224"
"4","4","272.4","0","5E-18"
"5","5","267.7","4E-44","1E-15"
"6","6","352.6","0.0001","6E-06"
"7","7","198.3","0.0001","3E-06"
"8","8","182.5","8E-05","3E-05"
"9","9","132.1","2E-05","2E-05"
