"rank","item","obs","au","np"
"1","1","-12.3","0.803","0.651"
"2","2","12.3","0.218","0.124"
"3","3","16.4","0.279","0.227"
"4","4","272.4","0","1E-20"
"5","5","267.7","0.001","1E-07"
"6","6","352.6","0","3E-20"
"7","7","198.3","3E-05","7E-06"
"8","8","182.5","3E-06","7E-07"
"9","9","132.1","3E-05","1E-05"
