"rank","item","obs","au","np"
"1","1","-12.3","0.804","0.652"
"2","2","12.3","0.228","0.127"
"3","3","16.4","0.27","0.223"
"4","4","272.4","0","9E-28"
"5","5","267.7","0","2E-22"
"6","6","352.6","0","2E-17"
"7","7","198.3","0","2E-25"
"8","8","182.5","2E-11","3E-08"
"9","9","132.1","5E-05","2E-05"
