"rank","item","obs","au","np"
"1","1","-12.3","0.807","0.651"
"2","2","12.3","0.224","0.127"
"3","3","16.4","0.269","0.224"
"4","4","272.4","0","2E-18"
"5","5","267.7","0","4E-17"
"6","6","352.6","7E-05","3E-05"
"7","7","198.3","2E-07","1E-06"
"8","8","182.5","0.0004","5E-05"
"9","9","132.1","2E-06","4E-06"
