"rank","item","obs","au","np"
"1","1","-12.3","0.808","0.652"
"2","2","12.3","0.23","0.127"
"3","3","16.4","0.263","0.223"
"4","4","272.4","0","5E-22"
"5","5","267.7","2E-07","3E-07"
"6","6","352.6","4E-05","1E-06"
"7","7","198.3","1E-05","3E-07"
"8","8","182.5","1E-05","7E-07"
"9","9","132.1","3E-07","3E-06"
