"rank","item","obs","au","np"
"1","1","-12.3","0.801","0.653"
"2","2","12.3","0.217","0.125"
"3","3","16.4","0.283","0.224"
"4","4","272.4","0.0002","2E-05"
"5","5","267.7","8E-06","5E-07"
"6","6","352.6","0","2E-22"
"7","7","198.3","2E-08","2E-07"
"8","8","182.5","5E-09","2E-07"
"9","9","132.1","1E-06","5E-06"
