"rank","item","obs","au","np"
"1","1","-12.3","0.806","0.652"
"2","2","12.3","0.224","0.125"
"3","3","16.4","0.269","0.225"
"4","4","272.4","0","7E-22"
"5","5","267.7","3E-07","8E-07"
"6","6","352.6","6E-05","4E-06"
"7","7","198.3","0","2E-17"
"8","8","182.5","4E-06","2E-06"
"9","9","132.1","4E-08","1E-06"
