"rank","item","obs","au","np"
"1","1","-12.3","0.807","0.651"
"2","2","12.3","0.239","0.126"
"3","3","16.4","0.258","0.225"
"4","4","272.4","0","3E-26"
"5","5","267.7","2E-09","1E-07"
"6","6","352.6","2E-05","2E-06"
"7","7","198.3","0","4E-17"
"8","8","182.5","8E-08","3E-07"
"9","9","132.1","0","2E-24"
