"rank","item","obs","au","np"
"1","1","-12.3","0.799","0.651"
"2","2","12.3","0.219","0.125"
"3","3","16.4","0.283","0.226"
"4","4","272.4","0","5E-17"
"5","5","267.7","0","1E-22"
"6","6","352.6","1E-09","5E-08"
"7","7","198.3","8E-12","5E-08"
"8","8","182.5","2E-05","1E-05"
"9","9","132.1","0.0004","3E-05"
