"rank","item","obs","au","np"
"1","1","-12.3","0.812","0.653"
"2","2","12.3","0.218","0.125"
"3","3","16.4","0.266","0.224"
"4","4","272.4","0","5E-20"
"5","5","267.7","0.001","3E-06"
"6","6","352.6","0","8E-18"
"7","7","198.3","0.0001","3E-05"
"8","8","182.5","6E-07","1E-06"
"9","9","132.1","8E-05","1E-05"
