"rank","item","obs","au","np"
"1","1","-12.3","0.803","0.651"
"2","2","12.3","0.228","0.127"
"3","3","16.4","0.273","0.225"
"4","4","272.4","0","8E-20"
"5","5","267.7","3E-06","1E-06"
"6","6","352.6","8E-14","3E-08"
"7","7","198.3","1E-05","7E-06"
"8","8","182.5","5E-06","2E-06"
"9","9","132.1","1E-05","5E-06"
