"rank","item","obs","au","np"
"1","1","-12.3","0.804","0.656"
"2","2","12.3","0.201","0.122"
"3","3","16.4","0.29","0.224"
"4","4","272.4","3E-42","2E-15"
"5","5","267.7","5E-08","3E-07"
"6","6","352.6","0.0001","6E-06"
"7","7","198.3","0","1E-18"
"8","8","182.5","5E-05","7E-05"
"9","9","132.1","4E-08","2E-06"
