"rank","item","obs","au","np"
"1","1","-12.3","0.812","0.653"
"2","2","12.3","0.231","0.125"
"3","3","16.4","0.256","0.224"
"4","4","272.4","0.0002","5E-07"
"5","5","267.7","0.005","2E-05"
"6","6","352.6","9E-05","1E-06"
"7","7","198.3","2E-44","5E-16"
"8","8","182.5","0.0005","6E-05"
"9","9","132.1","3E-05","4E-05"
