"rank","item","obs","au","np"
"1","1","-12.3","0.804","0.653"
"2","2","12.3","0.234","0.128"
"3","3","16.4","0.266","0.221"
"4","4","272.4","0.0002","1E-05"
"5","5","267.7","3E-44","5E-16"
"6","6","352.6","0","5E-19"
"7","7","198.3","0","2E-19"
"8","8","182.5","0.001","4E-05"
"9","9","132.1","3E-05","3E-05"
