"rank","item","obs","au","np"
"1","1","0","0.387","0.112"
"2","2","0","0.036","0.008"
"3","3","-0","0.609","0.322"
"4","4","0","6E-08","2E-06"
"5","5","0","0.074","0.044"
"6","6","0","0.567","0.08"
"7","7","0","0.106","0.012"
"8","8","0","0.548","0.172"
"9","9","0","0.008","2E-05"
"10","10","0","0.009","5E-05"
"11","11","0","0","5E-26"
"12","12","0","0.561","0.258"
"13","13","0","0","1E-18"
"14","14","0","4E-05","1E-05"
"15","15","0","5E-06","8E-07"
"16","16","0","2E-05","5E-07"
