"rank","item","obs","au","np"
"1","1","0","0.387","0.11"
"2","2","0","0.041","0.008"
"3","3","-0","0.615","0.331"
"4","4","0","5E-05","2E-05"
"5","5","0","0.064","0.041"
"6","6","0","0.564","0.077"
"7","7","0","0.09","0.011"
"8","8","0","0.557","0.179"
"9","9","0","1E-39","3E-15"
"10","10","0","7E-26","1E-11"
"11","11","0","0","8E-17"
"12","12","0","0.548","0.249"
"13","13","0","0","3E-21"
"14","14","0","0.001","3E-05"
"15","15","0","0","5E-16"
"16","16","0","0","4E-22"
