"rank","item","obs","au","np"
"1","1","0","0.391","0.11"
"2","2","0","0.033","0.008"
"3","3","-0","0.599","0.322"
"4","4","0","0.005","0.0001"
"5","5","0","0.07","0.042"
"6","6","0","0.585","0.076"
"7","7","0","0.105","0.012"
"8","8","0","0.553","0.172"
"9","9","0","0.837","0.494"
"10","10","0","2E-06","2E-06"
"11","11","0","0","2E-20"
"12","12","0","0.56","0.265"
"13","13","0","4E-34","2E-14"
"14","14","0","0.001","5E-05"
"15","15","0","2E-09","5E-08"
"16","16","0","1E-08","7E-08"
