"rank","item","obs","au","np"
"1","1","0","0.392","0.114"
"2","2","0","0.034","0.007"
"3","3","-0","0.608","0.323"
"4","4","0","5E-06","9E-06"
"5","5","0","0.057","0.039"
"6","6","0","0.565","0.08"
"7","7","0","0.109","0.013"
"8","8","0","0.547","0.17"
"9","9","0","0.828","0.493"
"10","10","0","0.059","0.001"
"11","11","0","0","2E-19"
"12","12","0","0.561","0.261"
"13","13","0","0","4E-18"
"14","14","0","0.113","0.001"
"15","15","0","0","3E-28"
"16","16","0","0","4E-20"
