"rank","item","obs","au","np"
"1","1","0","0.393","0.114"
"2","2","0","0.033","0.007"
"3","3","-0","0.606","0.324"
"4","4","0","0.0003","5E-05"
"5","5","0","0.069","0.041"
"6","6","0","0.562","0.078"
"7","7","0","0.1","0.012"
"8","8","0","0.553","0.177"
"9","9","0","0.147","7E-05"
"10","10","0","0.013","3E-05"
"11","11","0","1E-45","7E-16"
"12","12","0","0.555","0.255"
"13","13","0","1E-37","1E-14"
"14","14","0","0.04","2E-05"
"15","15","0","0","5E-21"
"16","16","0","0","7E-19"
