"rank","item","obs","au","np"
"1","1","0","0.395","0.112"
"2","2","0","0.043","0.008"
"3","3","-0","0.603","0.322"
"4","4","0","2E-06","5E-06"
"5","5","0","0.077","0.045"
"6","6","0","0.581","0.085"
"7","7","0","0.125","0.013"
"8","8","0","0.561","0.18"
"9","9","0","0.829","0.484"
"10","10","0","2E-07","7E-07"
"11","11","0","1E-09","2E-07"
"12","12","0","0.543","0.25"
"13","13","0","0","8E-21"
"14","14","0","0.019","0.0001"
"15","15","0","0","5E-19"
"16","16","0","0","2E-25"
