"rank","item","obs","au","np"
"1","1","0","0.381","0.108"
"2","2","0","0.036","0.007"
"3","3","-0","0.607","0.322"
"4","4","0","0.008","0.0002"
"5","5","0","0.07","0.044"
"6","6","0","0.558","0.077"
"7","7","0","0.092","0.012"
"8","8","0","0.565","0.182"
"9","9","0","0.078","0.0001"
"10","10","0","5E-09","3E-07"
"11","11","0","1E-41","3E-15"
"12","12","0","0.556","0.256"
"13","13","0","0","5E-18"
"14","14","0","0.087","0.0004"
"15","15","0","7E-45","1E-15"
"16","16","0","0","5E-16"
