"rank","item","obs","au","np"
"1","1","0","0.397","0.112"
"2","2","0","0.042","0.008"
"3","3","-0","0.621","0.329"
"4","4","0","0.013","0.0002"
"5","5","0","0.078","0.043"
"6","6","0","0.563","0.079"
"7","7","0","0.083","0.01"
"8","8","0","0.54","0.169"
"9","9","0","0.835","0.494"
"10","10","0","8E-05","3E-06"
"11","11","0","6E-41","4E-15"
"12","12","0","0.539","0.257"
"13","13","0","0","4E-16"
"14","14","0","0.003","5E-05"
"15","15","0","0","2E-19"
"16","16","0","0","8E-21"
