"rank","item","obs","au","np"
"1","1","0","0.379","0.117"
"2","2","0","0.035","0.008"
"3","3","-0","0.618","0.329"
"4","4","0","9E-05","4E-05"
"5","5","0","0.074","0.041"
"6","6","0","0.541","0.072"
"7","7","0","0.101","0.012"
"8","8","0","0.559","0.171"
"9","9","0","0.839","0.482"
"10","10","0","1E-13","4E-09"
"11","11","0","0","2E-16"
"12","12","0","0.553","0.258"
"13","13","0","0","8E-20"
"14","14","0","1E-06","3E-07"
"15","15","0","8E-42","7E-16"
"16","16","0","0","2E-19"
