"rank","item","obs","au","np"
"1","1","0","0.392","0.112"
"2","2","0","0.043","0.009"
"3","3","-0","0.601","0.318"
"4","4","0","0.037","0.001"
"5","5","0","0.068","0.043"
"6","6","0","0.573","0.08"
"7","7","0","0.112","0.013"
"8","8","0","0.557","0.169"
"9","9","0","0.847","0.491"
"10","10","0","8E-26","3E-12"
"11","11","0","0","1E-30"
"12","12","0","0.565","0.262"
"13","13","0","3E-44","2E-15"
"14","14","0","7E-06","7E-07"
"15","15","0","1E-43","2E-15"
"16","16","0","7E-38","2E-14"
