"rank","item","obs","au","np"
"1","1","0","0.385","0.11"
"2","2","0","0.034","0.008"
"3","3","-0","0.616","0.329"
"4","4","0","0.007","0.0002"
"5","5","0","0.069","0.042"
"6","6","0","0.542","0.073"
"7","7","0","0.101","0.013"
"8","8","0","0.556","0.179"
"9","9","0","3E-40","9E-16"
"10","10","0","3E-08","2E-07"
"11","11","0","0","2E-20"
"12","12","0","0.562","0.254"
"13","13","0","0","4E-21"
"14","14","0","0.005","6E-05"
"15","15","0","8E-12","2E-09"
"16","16","0","0","6E-20"
