"rank","item","obs","au","np"
"1","1","0","0.372","0.108"
"2","2","0","0.034","0.008"
"3","3","-0","0.621","0.323"
"4","4","0","0.001","7E-05"
"5","5","0","0.07","0.043"
"6","6","0","0.559","0.078"
"7","7","0","0.099","0.012"
"8","8","0","0.562","0.181"
"9","9","0","0.832","0.493"
"10","10","0","0.006","2E-05"
"11","11","0","9E-09","6E-07"
"12","12","0","0.554","0.254"
"13","13","0","0","7E-18"
"14","14","0","0.019","0.0002"
"15","15","0","2E-29","1E-13"
"16","16","0","8E-37","3E-15"
