"rank","item","obs","au","np"
"1","1","0","0.38","0.107"
"2","2","0","0.041","0.009"
"3","3","-0","0.609","0.327"
"4","4","0","3E-05","2E-05"
"5","5","0","0.07","0.042"
"6","6","0","0.543","0.075"
"7","7","0","0.082","0.01"
"8","8","0","0.572","0.177"
"9","9","0","2E-07","8E-08"
"10","10","0","0","1E-16"
"11","11","0","0","3E-29"
"12","12","0","0.558","0.259"
"13","13","0","5E-08","1E-07"
"14","14","0","0.005","6E-05"
"15","15","0","0","3E-17"
"16","16","0","0","1E-16"
