"rank","item","obs","au","np"
"1","1","0","0.379","0.111"
"2","2","0","0.031","0.008"
"3","3","-0","0.61","0.322"
"4","4","0","9E-05","2E-05"
"5","5","0","0.073","0.041"
"6","6","0","0.567","0.081"
"7","7","0","0.096","0.012"
"8","8","0","0.551","0.177"
"9","9","0","0.002","6E-06"
"10","10","0","0.014","0.0003"
"11","11","0","0","2E-20"
"12","12","0","0.56","0.255"
"13","13","0","2E-43","2E-15"
"14","14","0","0.001","2E-05"
"15","15","0","5E-07","2E-07"
"16","16","0","3E-07","3E-08"
