"rank","item","obs","au","np"
"1","1","0","0.38","0.113"
"2","2","0","0.03","0.009"
"3","3","-0","0.619","0.325"
"4","4","0","0.001","0.0001"
"5","5","0","0.062","0.042"
"6","6","0","0.583","0.077"
"7","7","0","0.1","0.012"
"8","8","0","0.557","0.173"
"9","9","0","0.833","0.486"
"10","10","0","2E-05","1E-06"
"11","11","0","0.011","5E-05"
"12","12","0","0.562","0.255"
"13","13","0","0","5E-17"
"14","14","0","3E-11","7E-08"
"15","15","0","0.001","4E-06"
"16","16","0","0.003","2E-06"
