"rank","item","obs","au","np"
"1","1","0","0.37","0.11"
"2","2","0","0.041","0.01"
"3","3","-0","0.609","0.317"
"4","4","0","0.003","4E-05"
"5","5","0","0.067","0.041"
"6","6","0","0.58","0.08"
"7","7","0","0.105","0.019"
"8","8","0","0.55","0.17"
"9","9","0","0.037","2E-05"
"10","10","0","1E-07","5E-07"
"11","11","0","0","3E-17"
"12","12","0","0.574","0.267"
"13","13","0","0","8E-25"
"14","14","0","0.004","6E-05"
"15","15","0","0","1E-15"
"16","16","0","0","7E-16"
