"rank","item","obs","au","np"
"1","1","0","0.381","0.11"
"2","2","0","0.025","0.007"
"3","3","-0","0.609","0.325"
"4","4","0","0.0005","5E-05"
"5","5","0","0.069","0.042"
"6","6","0","0.58","0.075"
"7","7","0","0.104","0.014"
"8","8","0","0.555","0.174"
"9","9","0","0.259","0.001"
"10","10","0","0.002","2E-05"
"11","11","0","0","1E-20"
"12","12","0","0.561","0.262"
"13","13","0","5E-39","4E-16"
"14","14","0","0.099","0.002"
"15","15","0","4E-29","1E-13"
"16","16","0","0","7E-19"
