"rank","item","obs","au","np"
"1","1","0","0.405","0.116"
"2","2","0","0.03","0.008"
"3","3","-0","0.612","0.325"
"4","4","0","7E-05","3E-05"
"5","5","0","0.063","0.043"
"6","6","0","0.565","0.079"
"7","7","0","0.123","0.014"
"8","8","0","0.56","0.166"
"9","9","0","0.832","0.49"
"10","10","0","0.037","0.0004"
"11","11","0","0","2E-16"
"12","12","0","0.557","0.256"
"13","13","0","3E-39","9E-15"
"14","14","0","0.018","0.0002"
"15","15","0","0","1E-18"
"16","16","0","3E-42","1E-15"
