"rank","item","obs","au","np"
"1","1","0","0.378","0.109"
"2","2","0","0.031","0.007"
"3","3","-0","0.619","0.324"
"4","4","0","4E-05","2E-05"
"5","5","0","0.062","0.042"
"6","6","0","0.566","0.078"
"7","7","0","0.125","0.014"
"8","8","0","0.566","0.178"
"9","9","0","0.827","0.494"
"10","10","0","1E-05","7E-07"
"11","11","0","2E-06","7E-07"
"12","12","0","0.544","0.255"
"13","13","0","3E-12","6E-08"
"14","14","0","3E-09","5E-07"
"15","15","0","0","4E-21"
"16","16","0","0","3E-17"
