"rank","item","obs","au","np"
"1","1","0","0.371","0.108"
"2","2","0","0.036","0.008"
"3","3","-0","0.615","0.323"
"4","4","0","8E-06","6E-06"
"5","5","0","0.06","0.039"
"6","6","0","0.564","0.077"
"7","7","0","0.138","0.016"
"8","8","0","0.556","0.184"
"9","9","0","0.831","0.484"
"10","10","0","0.001","2E-05"
"11","11","0","6E-35","2E-15"
"12","12","0","0.558","0.253"
"13","13","0","6E-41","2E-16"
"14","14","0","0.0002","6E-06"
"15","15","0","0","8E-19"
"16","16","0","9E-37","2E-14"
