"rank","item","obs","au","np"
"1","1","0","0.395","0.112"
"2","2","0","0.035","0.008"
"3","3","-0","0.603","0.317"
"4","4","0","0.0004","6E-05"
"5","5","0","0.068","0.041"
"6","6","0","0.551","0.082"
"7","7","0","0.133","0.015"
"8","8","0","0.558","0.178"
"9","9","0","0.838","0.489"
"10","10","0","0.001","2E-05"
"11","11","0","0","7E-32"
"12","12","0","0.56","0.255"
"13","13","0","0.004","9E-06"
"14","14","0","0.0002","2E-05"
"15","15","0","1E-05","3E-07"
"16","16","0","9E-09","7E-08"
