"rank","item","obs","au","np"
"1","1","0","0.392","0.114"
"2","2","0","0.049","0.008"
"3","3","-0","0.615","0.323"
"4","4","0","3E-06","7E-06"
"5","5","0","0.066","0.043"
"6","6","0","0.571","0.081"
"7","7","0","0.084","0.011"
"8","8","0","0.56","0.179"
"9","9","0","0.22","0.0003"
"10","10","0","0","5E-20"
"11","11","0","0","7E-17"
"12","12","0","0.545","0.253"
"13","13","0","0","2E-18"
"14","14","0","0.024","0.0003"
"15","15","0","0","4E-19"
"16","16","0","5E-35","2E-14"
